ID,Income,Kids,Teens,Age,Divorced,Married,Single,Together,Widow,Basic,Graduate,Master,PhD,State
1465,137760,1,0,48,1,0,0,0,0,0,0,1,0,State-Illinois
1839,137758,1,1,54,0,0,0,1,0,0,1,0,0,State-Texas
2785,137758,1,1,54,0,0,0,1,0,0,1,0,0,State-Illinois
1250,137717,1,0,42,0,1,0,0,0,0,0,0,1,State-New York
1347,137717,1,0,42,0,1,0,0,0,0,0,0,1,State-Texas
2378,137716,0,1,67,0,1,0,0,0,0,1,0,0,State-New York
2498,137697,1,0,44,0,0,1,0,0,0,1,0,0,State-New York
2768,137697,1,0,44,0,0,1,0,0,0,1,0,0,State-New York
2263,137633,1,1,63,0,1,0,0,0,0,0,0,1,State-Illinois
3089,137509,1,0,44,0,0,0,1,0,0,0,1,0,State-California
1455,137406,1,0,40,0,1,0,0,0,0,1,0,0,State-Texas
1404,137401,1,0,47,0,1,0,0,0,0,0,0,1,State-Florida
2499,137401,1,0,47,0,1,0,0,0,0,0,0,1,State-Texas
2215,137395,1,0,44,0,0,0,1,0,0,0,0,1,State-Illinois
2257,137368,1,0,45,0,1,0,0,0,0,0,1,0,State-Illinois
2017,137334,1,1,62,0,0,0,1,0,0,0,0,1,State-Illinois
2716,137292,1,0,37,0,0,0,1,0,0,1,0,0,State-Other
2525,137284,1,1,45,0,1,0,0,0,0,0,0,0,State-California
2990,137284,1,1,45,0,1,0,0,0,0,0,0,0,State-New York
2707,137244,1,1,65,1,0,0,0,0,0,1,0,0,State-Illinois
2299,137235,1,0,36,0,0,0,1,0,0,1,0,0,State-Illinois
2122,137155,1,0,31,0,1,0,0,0,0,1,0,0,State-Other
3019,137150,1,0,49,0,1,0,0,0,0,1,0,0,State-Illinois
2019,137126,1,0,49,0,1,0,0,0,0,0,0,1,State-Texas
1879,137087,1,0,46,0,1,0,0,0,0,0,0,1,State-Illinois
3167,137085,1,1,45,0,1,0,0,0,0,1,0,0,State-California
1218,137070,1,1,54,0,0,1,0,0,0,1,0,0,State-Florida
2778,137070,1,1,54,0,0,1,0,0,0,1,0,0,State-Florida
2531,137054,1,1,53,0,1,0,0,0,0,0,1,0,State-California
1020,137040,0,0,38,0,1,0,0,0,0,1,0,0,State-Florida
3110,136997,1,1,52,1,0,0,0,0,0,1,0,0,State-New York
1606,136975,1,0,42,0,0,1,0,0,0,0,0,0,State-Other
1558,136959,1,0,39,0,1,0,0,0,0,0,1,0,State-Other
2385,136957,1,1,67,1,0,0,0,0,0,0,0,1,State-Texas
2381,136947,1,1,53,0,1,0,0,0,0,0,0,1,State-California
1985,136930,0,1,66,0,1,0,0,0,0,0,0,1,State-California
3028,136927,1,1,65,0,0,1,0,0,0,0,1,0,State-Other
1129,136921,1,1,55,1,0,0,0,0,0,0,0,1,State-Illinois
2379,136864,0,1,63,0,0,1,0,0,0,1,0,0,State-Texas
3183,136807,1,1,66,0,0,0,1,0,0,1,0,0,State-Texas
2741,136802,1,0,40,0,0,1,0,0,0,0,0,1,State-California
2991,136790,0,0,37,0,1,0,0,0,0,1,0,0,State-Texas
2953,136781,1,0,41,0,1,0,0,0,0,1,0,0,State-Illinois
2117,136778,1,1,52,0,1,0,0,0,0,0,0,1,State-California
1990,136736,1,1,57,0,0,1,0,0,0,0,0,1,State-Other
2642,136732,1,1,61,0,1,0,0,0,0,0,0,1,State-New York
2062,136715,1,0,49,0,1,0,0,0,0,1,0,0,State-Other
2575,136663,1,0,45,0,1,0,0,0,0,0,0,1,State-Illinois
2631,136634,0,1,66,0,0,0,1,0,0,0,1,0,State-Texas
1863,136627,2,0,45,1,0,0,0,0,0,1,0,0,State-Texas
1109,136550,1,0,42,0,1,0,0,0,0,0,0,0,State-California
1500,136443,1,1,59,0,1,0,0,0,0,1,0,0,State-Florida
2417,136408,1,1,71,0,1,0,0,0,0,0,1,0,State-California
2190,136317,0,1,55,0,0,0,1,0,0,1,0,0,State-Florida
2605,136301,1,0,44,0,0,0,1,0,0,0,0,0,State-Illinois
1762,136283,1,1,44,0,0,0,1,0,0,1,0,0,State-Other
2772,136273,1,0,43,0,0,1,0,0,0,0,1,0,State-Florida
2098,136262,0,0,37,0,1,0,0,0,0,0,1,0,State-Other
1436,136230,1,0,49,0,0,1,0,0,0,0,1,0,State-New York
1660,136145,1,0,35,0,1,0,0,0,0,0,0,0,State-Other
1368,136143,1,0,39,0,0,1,0,0,0,0,1,0,State-Florida
1081,136138,1,1,50,0,1,0,0,0,0,0,1,0,State-Illinois
1986,136130,0,1,66,0,0,1,0,0,0,1,0,0,State-Florida
2573,136108,1,0,36,0,0,1,0,0,0,1,0,0,State-California
2762,136075,1,0,37,0,0,0,1,0,0,1,0,0,State-New York
2923,136065,1,1,52,0,0,1,0,0,0,1,0,0,State-Illinois
2892,136038,1,0,39,0,0,1,0,0,0,0,0,1,State-Florida
2394,136026,2,1,48,0,1,0,0,0,0,1,0,0,State-Florida
1711,135946,1,1,71,1,0,0,0,0,0,0,0,1,State-Illinois
2616,135924,1,1,51,0,0,0,1,0,0,0,1,0,State-Florida
3173,135893,1,1,52,0,0,1,0,0,0,1,0,0,State-California
2317,135876,0,0,37,0,1,0,0,0,0,0,1,0,State-Illinois
1128,135860,1,1,47,0,0,1,0,0,0,0,0,1,State-Florida
2044,135860,1,1,47,1,0,0,0,0,0,0,0,1,State-Other
2241,135860,1,1,47,1,0,0,0,0,0,0,0,1,State-Texas
2561,135860,1,1,47,1,0,0,0,0,0,0,0,1,State-California
1862,135797,0,1,45,0,1,0,0,0,0,1,0,0,State-New York
1600,135791,2,1,55,0,0,1,0,0,0,0,1,0,State-Other
2352,135791,2,1,55,0,0,1,0,0,0,0,1,0,State-Florida
1049,135790,1,0,43,0,0,1,0,0,0,1,0,0,State-California
3109,135788,1,1,49,0,1,0,0,0,0,1,0,0,State-Illinois
2470,135765,1,0,30,0,1,0,0,0,0,1,0,0,State-Other
1959,135704,1,1,68,0,1,0,0,0,0,1,0,0,State-Texas
2883,135701,0,0,61,0,1,0,0,0,0,1,0,0,State-Texas
1138,135688,2,1,47,0,1,0,0,0,0,0,0,0,State-Other
1367,135688,2,1,47,0,1,0,0,0,0,0,0,0,State-California
1354,135684,1,0,36,0,1,0,0,0,0,0,0,0,State-Other
1687,135682,1,0,50,1,0,0,0,0,0,0,0,1,State-Illinois
1894,135641,1,0,48,0,1,0,0,0,0,0,1,0,State-Other
2630,135544,1,0,42,0,0,1,0,0,0,0,1,0,State-New York
1741,135523,1,0,39,0,1,0,0,0,0,0,0,0,State-Illinois
1815,135441,1,1,53,0,1,0,0,0,0,1,0,0,State-Texas
1276,135416,0,0,71,1,0,0,0,0,0,0,1,0,State-Other
1283,135388,1,0,32,1,0,0,0,0,0,0,0,0,State-California
1970,135340,1,1,64,0,0,0,0,1,0,0,0,1,State-New York
2148,135322,1,2,52,0,0,0,1,0,0,1,0,0,State-Florida
1287,135246,1,1,62,1,0,0,0,0,0,1,0,0,State-Texas
2029,135196,1,0,36,0,0,0,1,0,0,1,0,0,State-Illinois
2690,135196,1,0,36,0,0,0,1,0,0,1,0,0,State-New York
1318,135178,1,0,49,0,1,0,0,0,0,0,1,0,State-Other
1690,135178,1,0,49,0,1,0,0,0,0,0,1,0,State-Other
2910,134984,1,1,45,0,0,0,1,0,0,0,0,0,State-Florida
2564,134968,1,0,40,0,1,0,0,0,0,1,0,0,State-New York
2001,134961,1,0,47,0,1,0,0,0,0,1,0,0,State-Texas
1722,134941,1,1,64,0,0,0,1,0,0,0,1,0,State-Florida
1492,134935,0,0,28,0,1,0,0,0,0,1,0,0,State-Other
2554,134935,0,0,28,0,1,0,0,0,0,1,0,0,State-Other
2636,134916,2,0,52,0,0,0,1,0,0,1,0,0,State-New York
2409,134853,1,1,47,0,0,1,0,0,0,1,0,0,State-Texas
1783,134838,1,1,69,0,1,0,0,0,0,1,0,0,State-Illinois
1677,134824,0,0,25,0,0,1,0,0,0,1,0,0,State-Texas
1976,134824,0,0,25,0,0,1,0,0,0,1,0,0,State-New York
2842,134738,1,0,36,0,0,1,0,0,0,1,0,0,State-Other
2025,134728,1,0,34,0,0,0,1,0,0,1,0,0,State-Texas
2448,134704,0,1,54,0,0,1,0,0,0,1,0,0,State-Florida
2556,134633,2,1,64,0,0,0,1,0,0,1,0,0,State-Florida
2759,134600,1,1,49,0,0,0,1,0,0,1,0,0,State-California
2947,134600,1,1,49,0,0,0,1,0,0,1,0,0,State-Illinois
1949,134596,1,0,46,0,1,0,0,0,0,0,0,1,State-California
2402,134596,1,0,46,0,1,0,0,0,0,0,0,1,State-New York
3081,134587,1,1,67,0,0,0,1,0,0,1,0,0,State-Texas
2396,134578,2,1,48,0,0,0,1,0,0,0,0,1,State-New York
1093,134554,0,1,61,0,0,1,0,0,0,0,0,1,State-Illinois
2919,134529,1,0,44,0,1,0,0,0,0,0,1,0,State-Texas
1611,134487,1,1,43,1,0,0,0,0,0,0,0,1,State-Texas
1904,134469,1,1,72,0,1,0,0,0,0,0,0,1,State-New York
2988,134445,0,0,39,0,1,0,0,0,1,0,0,0,State-Florida
1306,134421,1,0,46,0,1,0,0,0,0,1,0,0,State-Other
3200,134421,1,0,46,0,1,0,0,0,0,1,0,0,State-New York
2390,134412,1,0,30,0,0,1,0,0,0,1,0,0,State-New York
2447,134380,1,0,43,0,1,0,0,0,0,1,0,0,State-California
2200,134377,0,1,57,0,0,1,0,0,0,1,0,0,State-Other
3042,134350,1,0,41,0,0,0,1,0,0,1,0,0,State-Florida
1217,134320,1,0,34,0,0,0,1,0,0,0,0,1,State-California
2913,134242,0,1,61,0,1,0,0,0,0,0,1,0,State-Texas
2894,134230,1,1,55,0,0,0,1,0,0,0,0,1,State-New York
2628,134213,1,1,57,0,0,0,0,1,0,1,0,0,State-Florida
3125,134176,0,1,45,0,0,0,1,0,0,0,1,0,State-California
1143,134176,1,0,32,0,0,1,0,0,0,1,0,0,State-Texas
1823,134176,1,0,32,0,0,1,0,0,0,1,0,0,State-California
3058,134109,0,1,49,0,1,0,0,0,0,0,1,0,State-Other
2769,134074,1,1,68,0,0,0,1,0,0,1,0,0,State-Texas
1994,134053,0,1,52,0,0,0,1,0,0,0,1,0,State-New York
2277,134043,1,0,42,0,0,0,1,0,0,0,0,1,State-Texas
1821,134026,1,1,70,0,0,0,1,0,0,1,0,0,State-Texas
2765,134026,1,1,70,0,0,0,1,0,0,1,0,0,State-California
1316,133996,0,0,31,0,0,1,0,0,0,0,0,1,State-New York
2639,133996,0,0,31,0,0,1,0,0,0,0,0,1,State-California
2266,133986,1,0,50,1,0,0,0,0,0,1,0,0,State-Other
2589,133955,1,0,45,0,0,1,0,0,0,1,0,0,State-Texas
1019,133812,1,0,35,0,0,1,0,0,0,0,0,0,State-California
1127,133762,2,1,61,0,1,0,0,0,0,0,0,1,State-California
1729,133697,1,0,50,0,0,1,0,0,0,1,0,0,State-Illinois
2198,133629,1,1,57,0,0,0,1,0,0,0,0,1,State-New York
1754,133622,1,1,48,0,1,0,0,0,0,1,0,0,State-New York
3098,133590,2,1,46,0,0,0,1,0,0,1,0,0,State-New York
2027,133585,0,1,54,0,1,0,0,0,0,0,1,0,State-California
1364,133581,2,0,51,0,1,0,0,0,0,0,0,1,State-New York
2097,133569,1,0,37,0,1,0,0,0,0,0,0,1,State-Texas
2004,133564,0,1,54,0,0,0,1,0,0,0,1,0,State-Florida
3191,133562,1,2,57,0,1,0,0,0,0,0,1,0,State-California
1948,133471,1,0,47,0,1,0,0,0,0,1,0,0,State-Other
1963,133462,1,0,41,1,0,0,0,0,0,0,1,0,State-Illinois
1159,133456,1,1,55,0,0,0,1,0,0,1,0,0,State-Illinois
1008,133454,1,0,35,0,1,0,0,0,0,0,0,1,State-Florida
2157,133444,1,1,68,0,1,0,0,0,0,0,1,0,State-Texas
2205,133438,1,1,62,0,0,0,0,1,0,0,0,1,State-Texas
2124,133419,0,1,58,0,0,1,0,0,0,0,0,1,State-Florida
2416,133402,1,1,68,0,0,0,1,0,0,1,0,0,State-Other
1261,133378,1,1,57,1,0,0,0,0,0,1,0,0,State-Illinois
2339,133316,1,1,49,0,0,1,0,0,0,0,1,0,State-California
2797,133316,1,1,49,0,0,1,0,0,0,0,1,0,State-Illinois
2978,133279,0,0,54,0,0,1,0,0,0,1,0,0,State-New York
1693,133249,1,0,45,0,0,1,0,0,0,1,0,0,State-Illinois
2325,133249,1,0,45,0,0,1,0,0,0,1,0,0,State-Texas
2882,133235,1,0,34,0,0,0,1,0,0,1,0,0,State-New York
2654,133228,1,0,40,0,1,0,0,0,0,1,0,0,State-New York
1448,133183,1,0,45,0,1,0,0,0,0,1,0,0,State-New York
1333,133181,1,0,44,0,1,0,0,0,0,0,1,0,State-Illinois
1577,133178,1,0,43,0,0,0,1,0,0,1,0,0,State-California
2026,133168,0,1,55,0,0,1,0,0,0,0,1,0,State-Other
2851,133051,0,0,61,0,0,0,0,1,0,0,1,0,State-Illinois
1544,133039,1,0,42,0,1,0,0,0,0,1,0,0,State-New York
2493,133039,1,0,42,0,1,0,0,0,0,1,0,0,State-Texas
2472,132952,1,0,43,1,0,0,0,0,0,1,0,0,State-Florida
1916,132892,1,0,49,0,0,0,1,0,0,0,0,1,State-New York
2051,132892,1,0,49,0,0,0,1,0,0,0,0,1,State-California
2841,132889,1,1,52,0,0,0,1,0,0,0,1,0,State-Texas
1509,132880,1,0,34,0,1,0,0,0,0,1,0,0,State-Texas
3025,132871,1,1,69,0,1,0,0,0,0,1,0,0,State-Illinois
3000,132765,1,0,41,0,1,0,0,0,0,0,1,0,State-Florida
2430,132727,0,0,55,0,0,0,1,0,0,0,0,1,State-Florida
2973,132644,1,0,47,0,1,0,0,0,0,0,0,1,State-Texas
2951,132632,0,0,57,0,1,0,0,0,0,0,0,0,State-California
2794,132583,1,1,59,0,0,0,1,0,0,0,0,1,State-Other
1113,132557,1,0,53,0,0,1,0,0,0,0,1,0,State-Texas
1062,132474,1,1,53,0,0,0,1,0,0,1,0,0,State-Florida
1277,132414,0,0,36,0,0,0,1,0,0,0,0,0,State-California
2815,132313,1,0,38,0,0,0,1,0,0,0,0,1,State-Illinois
1175,132303,0,1,50,0,0,1,0,0,0,0,0,1,State-California
1999,132300,1,0,47,0,1,0,0,0,0,1,0,0,State-Illinois
1466,132233,1,0,46,0,0,1,0,0,0,1,0,0,State-New York
1616,132218,0,0,60,0,0,1,0,0,0,0,0,0,State-New York
2009,132173,0,1,62,1,0,0,0,0,0,0,0,1,State-California
3123,132146,1,0,37,0,1,0,0,0,0,0,0,0,State-Texas
3175,132144,1,1,66,0,0,0,1,0,0,1,0,0,State-Illinois
1422,132011,1,0,49,0,1,0,0,0,0,0,0,1,State-Florida
2516,131928,1,0,31,0,0,0,1,0,0,1,0,0,State-New York
2405,131907,0,0,48,0,0,1,0,0,0,1,0,0,State-California
1451,131880,1,0,50,0,0,0,0,1,0,1,0,0,State-California
2895,131878,0,1,43,0,0,1,0,0,0,0,0,0,State-Texas
2533,131859,1,0,44,1,0,0,0,0,0,1,0,0,State-Illinois
2727,131859,1,0,40,0,0,1,0,0,0,0,0,0,State-Texas
1871,131814,1,0,47,0,1,0,0,0,0,1,0,0,State-California
1258,131788,1,0,37,0,0,1,0,0,0,0,1,0,State-Other
3041,131761,1,0,36,0,1,0,0,0,0,1,0,0,State-California
1232,131686,1,1,56,0,1,0,0,0,0,0,0,1,State-New York
1604,131632,0,0,49,0,0,1,0,0,0,1,0,0,State-New York
1744,131626,1,0,42,0,0,1,0,0,0,0,0,1,State-Other
1351,131615,1,0,44,1,0,0,0,0,0,1,0,0,State-Illinois
2102,131605,1,0,41,0,1,0,0,0,0,0,0,1,State-New York
1765,131590,1,0,48,0,0,0,1,0,0,1,0,0,State-Illinois
3133,131560,1,0,46,0,0,1,0,0,0,0,0,1,State-Illinois
2884,131535,1,0,40,0,1,0,0,0,0,0,1,0,State-Other
2169,131497,0,1,58,0,0,0,1,0,0,0,0,1,State-Texas
2566,131497,0,1,58,0,0,0,1,0,0,0,0,1,State-Other
2244,131454,1,1,60,0,1,0,0,0,0,1,0,0,State-Florida
1384,131395,1,1,64,1,0,0,0,0,0,0,0,0,State-Other
2954,131385,1,0,36,0,0,1,0,0,0,0,1,0,State-New York
1183,131353,1,1,43,0,1,0,0,0,0,1,0,0,State-Illinois
2590,131353,1,1,43,0,1,0,0,0,0,1,0,0,State-Other
2407,131163,1,0,47,1,0,0,0,0,0,0,0,0,State-Illinois
2477,131163,1,0,47,1,0,0,0,0,0,0,0,0,State-California
1237,131160,1,0,45,0,0,1,0,0,0,0,1,0,State-Illinois
2867,131158,1,0,35,0,1,0,0,0,0,1,0,0,State-California
1583,131089,1,0,39,0,0,0,1,0,0,1,0,0,State-California
2411,131086,1,1,41,0,1,0,0,0,0,0,0,0,State-California
2014,131056,1,0,43,0,1,0,0,0,0,0,0,0,State-Other
1115,130992,1,0,44,1,0,0,0,0,0,1,0,0,State-California
3099,130992,1,0,44,1,0,0,0,0,0,1,0,0,State-Texas
2523,130983,0,0,57,0,0,1,0,0,0,1,0,0,State-Texas
1242,130899,1,0,46,0,0,1,0,0,0,0,0,1,State-Florida
1834,130843,1,1,54,0,0,0,1,0,0,0,0,1,State-Other
1304,130833,1,1,69,0,1,0,0,0,0,1,0,0,State-New York
3057,130828,1,0,40,0,0,1,0,0,0,1,0,0,State-Texas
1363,130822,1,0,51,0,0,1,0,0,0,1,0,0,State-Illinois
1592,130801,0,1,45,0,1,0,0,0,1,0,0,0,State-New York
1797,130772,1,1,44,0,1,0,0,0,0,1,0,0,State-Texas
1110,130753,1,1,53,0,0,0,1,0,0,0,0,0,State-Florida
1211,130732,1,0,40,0,1,0,0,0,0,0,0,1,State-California
1322,130675,1,0,48,0,1,0,0,0,0,1,0,0,State-New York
1272,130631,1,0,46,0,1,0,0,0,0,1,0,0,State-Florida
1504,130630,1,1,55,1,0,0,0,0,0,1,0,0,State-Other
2615,130560,1,0,44,0,0,0,1,0,0,0,1,0,State-California
3122,130560,1,0,44,0,0,0,1,0,0,0,1,0,State-New York
1850,130545,1,0,41,0,0,0,1,0,0,1,0,0,State-New York
2843,130538,1,0,49,0,0,0,1,0,0,0,1,0,State-California
1150,130523,2,1,62,0,0,1,0,0,0,0,1,0,State-Other
1602,130522,0,1,60,0,1,0,0,0,0,0,1,0,State-Florida
1387,130507,0,0,60,0,0,0,1,0,0,1,0,0,State-Illinois
1172,130477,1,0,36,0,1,0,0,0,0,0,1,0,State-New York
1764,130467,1,0,48,0,1,0,0,0,0,1,0,0,State-Florida
2856,130396,1,0,51,0,1,0,0,0,0,0,0,1,State-Florida
2522,130390,0,0,33,0,1,0,0,0,0,0,0,0,State-New York
1332,130372,1,1,49,0,0,0,0,1,0,1,0,0,State-Florida
2729,130372,1,1,49,0,0,0,0,1,0,1,0,0,State-California
2980,130368,0,1,43,0,1,0,0,0,0,1,0,0,State-Other
1009,130351,1,0,46,0,0,0,1,0,0,0,0,1,State-Illinois
1392,130351,1,0,46,0,0,0,1,0,0,0,0,1,State-Florida
2859,130298,0,0,35,0,0,1,0,0,0,0,0,1,State-Texas
1361,130279,1,0,31,0,0,1,0,0,0,1,0,0,State-California
1427,130279,1,0,31,0,0,1,0,0,0,1,0,0,State-California
2994,130261,1,2,48,0,0,0,1,0,0,1,0,0,State-Florida
1993,130168,1,0,42,0,0,1,0,0,0,1,0,0,State-Illinois
1087,130096,1,0,37,0,1,0,0,0,0,1,0,0,State-Illinois
1405,130096,1,0,37,0,1,0,0,0,0,1,0,0,State-Illinois
2822,130093,0,0,30,0,1,0,0,0,0,1,0,0,State-New York
1584,130081,0,1,59,0,0,1,0,0,0,1,0,0,State-Florida
2085,130023,1,0,48,0,1,0,0,0,0,1,0,0,State-Texas
1418,130015,1,0,50,0,0,1,0,0,0,1,0,0,State-New York
1314,129999,1,0,34,0,0,1,0,0,0,0,0,1,State-Florida
1238,129938,1,0,35,0,0,1,0,0,0,1,0,0,State-New York
2878,129819,1,0,49,1,0,0,0,0,0,1,0,0,State-Other
2370,129791,1,0,48,0,1,0,0,0,0,0,0,1,State-Florida
1075,129760,1,0,35,0,0,1,0,0,0,1,0,0,State-Illinois
2751,129760,1,0,35,0,0,1,0,0,0,1,0,0,State-Texas
3114,129732,1,0,49,0,0,0,1,0,0,0,0,1,State-Florida
1281,129672,1,1,55,0,0,0,1,0,0,1,0,0,State-Texas
3001,129672,1,1,55,0,0,0,1,0,0,1,0,0,State-Illinois
1194,129604,1,0,32,0,0,0,1,0,0,1,0,0,State-Florida
1356,129548,1,0,50,0,0,1,0,0,0,0,1,0,State-Florida
2908,129543,2,0,52,0,1,0,0,0,0,0,1,0,State-Other
2931,129478,1,0,44,0,0,0,1,0,0,1,0,0,State-Texas
1080,129440,1,1,60,0,1,0,0,0,0,1,0,0,State-Florida
3107,129435,1,1,54,1,0,0,0,0,0,0,1,0,State-California
1260,129315,1,1,60,0,1,0,0,0,0,1,0,0,State-Florida
1551,129298,1,1,69,0,0,0,1,0,0,0,1,0,State-Texas
2805,129236,1,0,33,0,0,1,0,0,0,1,0,0,State-Texas
1650,129187,1,0,52,0,1,0,0,0,0,0,0,1,State-Florida
1634,129103,1,0,35,0,0,0,1,0,0,1,0,0,State-New York
3017,129009,1,0,39,0,1,0,0,0,0,1,0,0,State-California
2752,128973,0,0,43,0,1,0,0,0,0,0,0,1,State-Other
1301,128839,1,1,64,0,0,0,1,0,0,0,1,0,State-California
1612,128769,1,0,43,0,0,1,0,0,0,1,0,0,State-Other
2032,128764,1,1,54,0,0,0,1,0,0,0,0,1,State-Other
1160,128718,1,0,38,0,1,0,0,0,0,1,0,0,State-New York
1424,128691,1,0,31,0,1,0,0,0,0,1,0,0,State-New York
2219,128691,1,0,31,0,1,0,0,0,0,1,0,0,State-California
2007,128647,1,0,42,0,0,1,0,0,0,1,0,0,State-Texas
2995,128587,1,0,42,0,0,0,1,0,0,1,0,0,State-Illinois
1518,128567,1,0,38,0,0,1,0,0,0,1,0,0,State-Florida
2770,128520,1,1,60,0,1,0,0,0,0,0,1,0,State-Other
2159,128510,1,1,39,1,0,0,0,0,0,1,0,0,State-California
1473,128457,0,0,68,0,0,0,0,1,0,0,0,0,State-Texas
1346,128442,2,0,42,0,1,0,0,0,0,1,0,0,State-New York
2002,128440,1,0,46,0,0,0,1,0,0,0,0,1,State-Other
2214,128427,1,0,37,0,0,0,1,0,0,1,0,0,State-Florida
3184,128427,1,0,37,0,0,0,1,0,0,1,0,0,State-Other
2976,128420,1,0,53,1,0,0,0,0,0,0,0,1,State-Florida
2721,128389,0,0,73,0,0,0,1,0,1,0,0,0,State-Texas
2592,128359,1,0,37,0,0,0,1,0,0,1,0,0,State-Florida
1069,128332,0,0,68,0,1,0,0,0,0,1,0,0,State-Illinois
2916,128320,0,1,70,0,0,0,1,0,0,1,0,0,State-Florida
1173,128249,0,0,59,0,1,0,0,0,1,0,0,0,State-Texas
2743,128249,0,0,59,0,1,0,0,0,1,0,0,0,State-Illinois
2401,128164,1,0,50,0,1,0,0,0,0,1,0,0,State-Illinois
2503,128087,1,1,62,0,0,0,1,0,0,1,0,0,State-Illinois
2440,128072,1,0,34,0,1,0,0,0,0,0,1,0,State-Other
2016,128071,0,0,40,0,0,1,0,0,0,1,0,0,State-Florida
2992,127943,1,1,53,0,0,0,1,0,0,1,0,0,State-Other
1054,127938,1,0,32,0,0,1,0,0,0,1,0,0,State-Other
1931,127922,1,0,41,0,0,0,1,0,0,0,0,1,State-California
3049,127889,1,0,43,0,1,0,0,0,0,0,1,0,State-Illinois
3051,127803,1,0,47,0,1,0,0,0,0,1,0,0,State-Texas
3085,127733,1,0,39,0,1,0,0,0,0,0,0,0,State-Illinois
2225,127683,1,0,42,0,0,0,1,0,0,0,0,1,State-California
2079,127590,1,0,38,0,0,0,1,0,0,0,1,0,State-Texas
2651,127573,1,0,45,0,1,0,0,0,0,1,0,0,State-California
3160,127469,0,0,73,0,1,0,0,0,0,1,0,0,State-Other
1567,127450,0,0,69,0,1,0,0,0,0,0,1,0,State-Illinois
1366,127421,0,0,66,0,0,0,0,1,0,1,0,0,State-Other
1312,127255,1,0,36,0,1,0,0,0,0,1,0,0,State-Other
2310,127244,1,0,41,0,1,0,0,0,0,1,0,0,State-Florida
2495,127242,1,0,50,0,0,1,0,0,0,1,0,0,State-California
2295,127238,1,1,58,0,0,1,0,0,0,0,0,1,State-Texas
2534,127215,2,1,59,1,0,0,0,0,0,1,0,0,State-New York
1390,127213,1,0,48,0,0,1,0,0,0,0,0,1,State-Other
1484,127203,1,1,70,0,0,0,1,0,0,1,0,0,State-New York
1328,127190,1,0,47,0,0,0,1,0,1,0,0,0,State-New York
2549,127161,1,0,34,0,1,0,0,0,0,0,1,0,State-California
1533,127159,1,1,47,0,1,0,0,0,0,0,1,0,State-Texas
2580,127116,1,1,59,0,1,0,0,0,0,1,0,0,State-Florida
2035,127100,1,0,37,0,1,0,0,0,0,0,1,0,State-Illinois
2406,127100,1,0,37,0,1,0,0,0,0,0,1,0,State-Florida
2817,127071,1,0,52,1,0,0,0,0,0,0,1,0,State-Texas
1293,127038,0,0,54,0,0,0,0,1,0,1,0,0,State-Texas
2265,126997,0,0,69,0,1,0,0,0,1,0,0,0,State-Texas
2165,126954,1,0,49,0,0,1,0,0,0,1,0,0,State-California
2058,126907,1,1,44,0,0,0,1,0,0,0,0,0,State-Florida
2363,126907,1,1,44,0,0,0,1,0,0,0,0,0,State-California
2326,126887,0,1,61,0,1,0,0,0,0,0,0,0,State-Other
1594,126877,0,0,51,0,0,1,0,0,0,0,1,0,State-Other
1791,126872,0,0,39,0,1,0,0,0,0,1,0,0,State-Texas
1874,126868,1,0,29,0,0,1,0,0,1,0,0,0,State-New York
1569,126850,1,1,49,0,0,0,1,0,0,0,0,0,State-Texas
3199,126816,0,0,34,0,0,1,0,0,0,1,0,0,State-Illinois
2373,126759,1,0,48,1,0,0,0,0,0,1,0,0,State-Texas
1657,126751,2,0,46,0,1,0,0,0,0,1,0,0,State-Illinois
1004,126646,1,0,36,0,0,0,1,0,0,1,0,0,State-New York
2845,126642,1,0,53,1,0,0,0,0,0,0,0,1,State-Illinois
2130,126576,1,0,34,0,0,1,0,0,0,1,0,0,State-Florida
1678,126518,1,1,71,0,0,1,0,0,0,0,0,1,State-Other
1240,126490,0,0,62,0,0,0,1,0,0,0,0,0,State-Other
1639,126490,0,0,62,0,0,0,1,0,0,0,0,0,State-Illinois
3151,126487,1,0,42,0,0,1,0,0,1,0,0,0,State-Illinois
1073,126326,0,0,44,0,0,0,1,0,0,0,0,0,State-California
1076,126304,1,0,51,0,1,0,0,0,0,1,0,0,State-New York
2433,126290,1,1,48,0,0,0,1,0,0,1,0,0,State-Texas
2202,126228,1,0,47,0,1,0,0,0,0,1,0,0,State-Florida
1582,126224,1,0,42,0,1,0,0,0,0,0,0,0,State-Other
1591,126150,2,1,64,1,0,0,0,0,0,1,0,0,State-Illinois
1501,126095,1,0,30,0,0,1,0,0,0,1,0,0,State-Illinois
1158,126091,1,1,63,0,0,0,1,0,0,1,0,0,State-Florida
1978,126091,1,1,63,0,0,0,1,0,0,1,0,0,State-Other
3148,126067,1,0,46,0,1,0,0,0,0,1,0,0,State-Other
1645,125965,0,0,40,0,1,0,0,0,1,0,0,0,State-Illinois
2034,125959,1,1,50,1,0,0,0,0,0,0,0,0,State-Florida
2112,125930,1,1,53,0,0,1,0,0,0,1,0,0,State-Florida
1698,125851,1,0,42,0,0,0,1,0,0,1,0,0,State-Florida
3088,125818,1,0,49,1,0,0,0,0,0,1,0,0,State-Other
1800,125804,1,0,42,0,1,0,0,0,0,0,0,0,State-Florida
1061,125721,1,0,49,0,1,0,0,0,0,1,0,0,State-California
